%
#
 
852
 
0 1 
6	-1.065	0	3.34
6	0.355	0	3.34
6	1.065	-1.2297560733739028	3.34
6	2.485	-1.2297560733739028	3.34
6	3.1950000000000003	0	3.34
6	4.615	0	3.34
6	5.325000000000001	-1.2297560733739028	3.34
6	6.745000000000001	-1.2297560733739028	3.34
6	7.455	0	3.34
6	8.875	0	3.34
6	9.584999999999999	-1.2297560733739028	3.34
6	11.004999999999999	-1.2297560733739028	3.34
6	11.715000000000002	0	3.34
6	13.135000000000002	0	3.34
6	13.845	-1.2297560733739028	3.34
6	15.265000000000002	-1.2297560733739028	3.34
6	15.975	0	3.34
6	17.395	0	3.34
6	18.105	-1.2297560733739028	3.34
6	19.525000000000002	-1.2297560733739028	3.34
6	20.235	0	3.34
6	21.655	0	3.34
6	22.365	-1.2297560733739028	3.34
6	23.785	-1.2297560733739028	3.34
6	24.495	0	3.34
6	25.915000000000003	0	3.34
6	26.625	-1.2297560733739028	3.34
6	28.045	-1.2297560733739028	3.34
6	28.755000000000003	0	3.34
6	30.175	0	3.34
6	30.885	-1.2297560733739028	3.34
6	32.305	-1.2297560733739028	3.34
6	33.015	0	3.34
6	34.435	0	3.34
6	35.145	-1.2297560733739028	3.34
6	36.565	-1.2297560733739028	3.34
6	37.275	0	3.34
6	38.69499999999999	0	3.34
6	39.405	-1.2297560733739028	3.34
6	40.824999999999996	-1.2297560733739028	3.34
6	41.535	0	3.34
6	42.955	0	3.34
6	43.665	-1.2297560733739028	3.34
6	45.084999999999994	-1.2297560733739028	3.34
6	45.794999999999995	0	3.34
6	47.214999999999996	0	3.34
6	47.925	-1.2297560733739028	3.34
6	49.34499999999999	-1.2297560733739028	3.34
6	50.05500000000001	0	3.34
6	51.475	0	3.34
6	52.185	-1.2297560733739028	3.34
6	53.605000000000004	-1.2297560733739028	3.34
6	54.315000000000005	0	3.34
6	55.735	0	3.34
6	56.445	-1.2297560733739028	3.34
6	57.865	-1.2297560733739028	3.34
6	58.575	0	3.34
6	59.995	0	3.34
6	60.705	-1.2297560733739028	3.34
6	62.125	-1.2297560733739028	3.34
6	62.835	0	3.34
6	64.255	0	3.34
6	64.965	-1.2297560733739028	3.34
6	66.38499999999999	-1.2297560733739028	3.34
6	67.095	0	3.34
6	68.515	0	3.34
6	69.225	-1.2297560733739028	3.34
6	70.645	-1.2297560733739028	3.34
6	71.355	0	3.34
6	72.77499999999999	0	3.34
6	73.485	-1.2297560733739028	3.34
6	74.905	-1.2297560733739028	3.34
6	75.615	0	3.34
6	77.035	0	3.34
6	77.74499999999999	-1.2297560733739028	3.34
6	79.165	-1.2297560733739028	3.34
6	79.875	0	3.34
6	81.295	0	3.34
6	82.005	-1.2297560733739028	3.34
6	83.425	-1.2297560733739028	3.34
6	84.13499999999999	0	3.34
6	85.555	0	3.34
6	86.265	-1.2297560733739028	3.34
6	87.685	-1.2297560733739028	3.34
6	88.395	0	3.34
6	89.815	0	3.34
6	90.52499999999999	-1.2297560733739028	3.34
6	91.945	-1.2297560733739028	3.34
6	92.65499999999999	0	3.34
6	94.075	0	3.34
6	94.785	-1.2297560733739028	3.34
6	96.205	-1.2297560733739028	3.34
6	96.91499999999999	0	3.34
6	98.335	0	3.34
6	99.04499999999999	-1.2297560733739028	3.34
6	100.465	-1.2297560733739028	3.34
6	101.17500000000001	0	3.34
6	102.59500000000001	0	3.34
6	103.305	-1.2297560733739028	3.34
6	104.72500000000001	-1.2297560733739028	3.34
6	105.435	0	3.34
6	106.85500000000002	0	3.34
6	107.56500000000001	-1.2297560733739028	3.34
6	108.98500000000001	-1.2297560733739028	3.34
6	109.69500000000001	0	3.34
6	111.11500000000001	0	3.34
6	111.825	-1.2297560733739028	3.34
6	113.245	-1.2297560733739028	3.34
6	113.955	0	3.34
6	115.37500000000001	0	3.34
6	116.08500000000001	-1.2297560733739028	3.34
6	117.50500000000001	-1.2297560733739028	3.34
6	118.215	0	3.34
6	119.635	0	3.34
