994

6	-2.9634325450198724	10.59330295753313	0
6	-4.323614367315338	10.1889297804149	0
6	-4.981421174075818	9.922063698081448	-1.2297560733739028
6	-6.239219587115227	9.265096167681909	-1.2297560733739028
6	-6.834215619152874	8.877913844583668	0
6	-7.944772772211844	7.994525425218608	0
6	-8.456058435608552	7.502061803221556	-1.2297560733739028
6	-9.380974334987522	6.425822868310387	-1.2297560733739028
6	-9.791167852608407	5.846445931644128	0
6	-10.499567050191926	4.616821607503454	0
6	-10.79525728562793	3.971448493214669	-1.2297560733739028
6	-11.264531660107227	2.6321833439651647	-1.2297560733739028
6	-11.436568020754901	1.9434559848511075	0
6	-11.652795078766207	0.5409089634472254	0
6	-11.696417066739604	-0.1676399990781777	-1.2297560733739028
6	-11.65446406029417	-1.5861510222177257	-1.2297560733739028
6	-11.569278048133556	-2.290913674739747	0
6	-11.272611614225593	-3.6787042074743583	0
6	-11.062426767480142	-4.356768984823424	-1.2297560733739028
6	-10.522655542945756	-5.669270123504278	-1.2297560733739028
6	-10.1951942562994	-6.299128044394008	0
6	-9.431378028576946	-7.495219370579248	0
6	-8.997878880201892	-8.05738721688931	-1.2297560733739028
6	-8.03564227468153	-9.100549101788292	-1.2297560733739028
6	-7.510375298830726	-9.578095998405269	0
6	-6.380866790523756	-10.437358321834745	0
6	-5.780581907639592	-10.816326213739313	-1.2297560733739028
6	-4.519320273334017	-11.466998528608833	-1.2297560733739028
6	-3.8626499963347545	-11.73671106999411	0
6	-2.5083002392531335	-12.160887032944203	0
6	-1.8151374150470299	-12.314145144993153	-1.2297560733739028
6	-0.40825683850831107	-12.500981272436198	-1.2297560733739028
6	0.30087274283302146	-12.534147075509539	0
6	1.719079934667293	-12.479922395639155	0
6	2.4236316518055654	-12.392896311369475	-1.2297560733739028
6	3.812516167398463	-12.100865273392035	-1.2297560733739028
6	4.492510802305926	-11.896963751476346	0
6	5.813105342663503	-11.377019605482767	0
6	6.449668952599748	-11.062763139015397	-1.2297560733739028
6	7.665713845336395	-10.330932973827483	-1.2297560733739028
6	8.24156109675043	-9.915755819155635	0
6	9.320406607948435	-8.993551464088922	0
6	9.820257869363115	-8.489445753050582	-1.2297560733739028
6	10.73362623909081	-7.403096858939158	-1.2297560733739028
6	11.144551197026663	-6.8242046350753744	0
6	11.869146452467103	-5.603801467493758	0
6	12.180829521161561	-4.965968555572674	-1.2297560733739028
6	12.698787982108175	-3.6445424359497953	-1.2297560733739028
6	12.903713140575281	-2.9648480675281252	0
6	13.202892201327765	-1.5774170016006277	0
6	13.296447144264691	-0.873692782657442	-1.2297560733739028
6	13.3705542175014	0.5437011983210408	-1.2297560733739028
6	13.35105579811352	1.2533501451897506	0
6	13.199623239281562	2.6645870490463746	0
6	13.068267990057416	3.3622467726775036	-1.2297560733739028
6	12.696483279276233	4.73203537982738	-1.2297560733739028
6	12.457228434764195	5.40042287606234	0
6	11.875631841005445	6.695147869817761	0
6	11.535013609189077	7.318016514362044	-1.2297560733739028
6	10.759077978991606	8.506508608087374	-1.2297560733739028
6	10.325974896530221	9.069011247159715	0
6	9.375584082551187	10.1232258801647	0
6	8.860934084516776	10.612229165561272	-1.2297560733739028
6	7.759777886742137	11.507822454385511	-1.2297560733739028
6	7.1762582478450305	11.912167569243994	0
6	5.951162520801899	12.628961398129167	0
6	5.3128421382680395	12.939667858599002	-1.2297560733739028
6	3.993053061825302	13.461999051344335	-1.2297560733739028
6	3.3150265441137052	13.67240984611145	0
6	1.931467905809393	13.989361364807872	0
6	1.2294807978357065	14.09522910456623	-1.2297560733739028
6	-0.18599743119944523	14.200744038300012	-1.2297560733739028
6	-0.8959233646722524	14.2002591684	0
6	-2.311287808103409	14.093140861227788	0
6	-3.01322085802891	13.986904210770096	-1.2297560733739028
6	-4.396972760318106	13.67070820997146	-1.2297560733739028
6	-5.075421401585164	13.46165125061906	0
6	-6.39727533440018	12.944476793413665	0
6	-7.037515361496647	12.637733920913268	-1.2297560733739028
6	-8.269025729348176	11.931924405320556	-1.2297560733739028
6	-8.857398418674354	11.534662335891419	0
6	-9.972522798107189	10.656425629926023	0
6	-10.496699086206867	10.177635640214525	-1.2297560733739028
6	-11.472289429773468	9.146596140969578	-1.2297560733739028
6	-11.921496161111959	8.596855297734741	0
6	-12.7377108911043	7.435550426136586	0
6	-13.102916125755646	6.826758309445577	-1.2297560733739028
6	-13.743548240430593	5.560092542318508	-1.2297560733739028
6	-14.01760372487735	4.905190034661823	0
6	-14.470322024175735	3.5598597190959484	0
6	-14.648061850263435	2.8725364753953015	-1.2297560733739028
6	-14.904564336559496	1.4764385139792155	-1.2297560733739028
6	-14.982859777434365	0.7708356015680932	0
6	-15.038940108237838	-0.6475272786529277	0
6	-15.016711522713592	-1.3571134112235443	-1.2297560733739028
6	-14.87224109534711	-2.769218741930337	-1.2297560733739028
6	-14.750428568624319	-3.4686250767028937	0
6	-14.409258344521382	-4.846496867250582	0
6	-14.190753478796596	-5.521970066019055	-1.2297560733739028
6	-13.660541010639136	-6.838714867486598	-1.2297560733739028
6	-13.350082901144537	-7.477170086908201	0
6	-12.642051193705948	-8.707473826887476	0
6	-12.246090156197786	-9.29673186217439	-1.2297560733739028
6	-11.374725945576143	-10.417309566160723	-1.2297560733739028
6	-10.901258998183838	-10.94630869626225	0
6	-9.883958801056636	-11.93630052531079	0
6	-9.342341226388939	-12.395280122280036	-1.2297560733739028
6	-8.199014072179978	-13.236588513103548	-1.2297560733739028
6	-7.599751612877328	-13.617242153115996	0
6	-6.352387702511702	-14.294806238777833	0
6	-5.706914071272483	-14.590402735139833	-1.2297560733739028
6	-4.379128783032138	-15.092407555170796	-1.2297560733739028
6	-3.699573211470223	-15.297879003381066	0
